id;Item_Name;Category;Category_Id;Item_Buyed_Price;Item_Selling_Price 
3390;Jourdan;Games;4;32;36.8
3391;Hoareau;Tools;5;47;51.7
3392;Clerc;Computing;6;63;67.41
3393;Launay;Games;2;89;100.57
3394;Marin;Computing;2;32;34.88
3395;Dumas;Cooking;4;54;62.1
3396;Le Roux;Furniture;4;73;78.84
3397;Petit;Tools;1;39;44.85
3398;Rodrigues;Furniture;2;88;97.68
3399;Rolland;Cooking;4;50;55.0
3400;Blondel;Tools;2;11;11.55
3401;Roux;Games;1;41;43.87
3402;Bonnin;Games;1;72;77.76
3403;Normand;Furniture;3;60;67.2
3404;Benoit;Furniture;4;74;82.88
3405;Reynaud;Cooking;4;60;63.0
3406;Bourdon;Cooking;4;51;55.59
3407;Mallet;Computing;2;81;85.86
3408;Vallee;Cooking;1;35;37.1
3409;Lopes;Tools;2;85;92.65
3410;Pons;Computing;1;29;31.03
3411;Chretien;Furniture;6;17;19.21
3412;Legrand;Computing;3;95;103.55
3413;Marchand;Cooking;6;24;26.88
3414;Joly;Cooking;6;34;37.74
3415;Benoit;Cooking;5;99;107.91
3416;Couturier;Furniture;3;89;98.78999999999999
3417;Garcia;UNKNOWN;1;82;89.38
3418;Leduc;Computing;5;83;93.78999999999999
3419;Descamps;Tools;5;18;19.98
3420;Lacombe;Computing;3;98;112.7
3421;Jean;Tools;6;81;89.91
3422;Leclercq;Cooking;2;62;67.58
3423;Samson;Cooking;2;83;89.64
3424;Thibault;Games;2;64;68.48
3425;Joly;Cooking;3;15;16.35
3426;Bousquet;Cooking;1;81;86.67
3427;Lopez;Furniture;5;63;70.56
3428;Bertin;Cooking;5;32;33.92
3429;Techer;Cooking;5;72;77.04
3430;Delmas;UNKNOWN;3;49;53.9
3431;Coulon;Tools;5;95;103.55
3432;Descamps;Cooking;4;33;36.3
3433;Michel;Cooking;5;99;104.94
3434;Coulon;Cooking;2;43;49.019999999999996
3435;Lecoq;Tools;1;57;60.42
3436;Picard;UNKNOWN;4;68;77.52
3437;Pires;Cooking;2;80;84.8
3438;Millet;Computing;1;75;79.5
3439;Marion;Computing;5;87;99.18
3440;Buisson;Computing;5;86;96.32
3441;Colas;UNKNOWN;1;62;65.1
3442;Mercier;Tools;2;81;88.29
3443;Fournier;Games;6;47;52.64
3444;Martineau;Games;3;60;66.0
3445;Dias;UNKNOWN;2;39;44.85
3446;Collet;Computing;5;51;56.61
3447;Gerard;Computing;2;97;105.73
3448;Seguin;Computing;2;69;79.35
3449;Normand;Cooking;1;45;51.3
3450;Labbe;Tools;2;86;98.03999999999999
3451;Lopez;Cooking;5;82;93.48
3452;Guibert;Games;1;52;59.28
3453;Thibault;Cooking;1;33;34.65
3454;Leconte;Cooking;5;68;72.76
3455;Delaunay;UNKNOWN;6;70;74.9
3456;Joseph;Furniture;1;95;104.5
3457;Charpentier;Games;4;46;48.3
3458;Toussaint;Computing;3;95;107.35
3459;Martins;Tools;4;10;11.0
3460;Blondel;Furniture;1;21;23.1
3461;Chauvin;Cooking;3;93;106.95
3462;Allain;UNKNOWN;1;56;58.8
3463;Langlois;UNKNOWN;4;92;103.96000000000001
3464;Chauvin;Computing;1;53;55.65
3465;Paris;Tools;4;35;39.2
3466;Pineau;Tools;1;20;21.4
3467;Devaux;Cooking;2;10;10.6
3468;Lacombe;Computing;6;59;66.08
3469;Giraud;UNKNOWN;6;92;104.88
3470;Briand;Games;4;81;93.15
3471;Laine;Furniture;6;45;48.6
3472;Barthelemy;Cooking;5;32;36.480000000000004
3473;Gonzalez;Cooking;4;60;67.2
3474;Brun;Computing;2;97;108.64
3475;Charpentier;Cooking;5;55;57.75
3476;Meyer;Tools;6;75;85.5
3477;Perrot;Games;6;30;33.0
3478;Charles;Furniture;2;17;18.53
3479;Lopez;UNKNOWN;2;99;104.94
3480;Maurice;Tools;1;43;49.019999999999996
3481;Laroche;Computing;3;31;35.34
3482;Klein;Tools;5;58;62.64
3483;Guerin;Cooking;4;24;27.6
3484;Benoit;Furniture;3;85;94.35
3485;Fontaine;Tools;3;50;54.5
3486;Coste;UNKNOWN;1;87;92.22
3487;Poulain;Furniture;3;90;94.5
3488;Le Roux;Furniture;1;24;27.12
3489;Launay;Furniture;3;47;50.29
3490;Dubois;Computing;1;46;52.9
3491;Laurent;Cooking;6;73;76.65
3492;Lemaire;Computing;6;15;16.2
3493;Mercier;UNKNOWN;3;72;79.2
3494;Da Silva;Computing;5;64;70.4
3495;Bouvier;Cooking;6;77;84.7
3496;Fernandes;Furniture;4;75;85.5
3497;Le Gall;Games;3;92;100.28
3498;Pelletier;Furniture;1;16;18.240000000000002
3499;Hernandez;Games;2;44;47.96
3500;Chauveau;Tools;5;61;70.15
3501;Munoz;Furniture;1;60;66.0
3502;Picard;Cooking;6;62;65.1
3503;Riviere;Computing;1;61;64.05
3504;Ferreira;UNKNOWN;2;67;77.05
3505;Maury;Games;3;43;47.3
3506;Guyot;Games;5;12;13.68
3507;Delmas;Games;1;49;52.92
3508;Bernard;Furniture;5;85;96.05
3509;Lejeune;UNKNOWN;3;19;21.47
3510;Gauthier;UNKNOWN;6;93;97.65
3511;Herve;Tools;1;11;12.32
3512;Leclercq;Games;1;60;66.6
3513;Duhamel;Games;5;90;99.0
3514;Foucher;Computing;4;48;52.8
3515;Benard;Cooking;1;89;97.9
3516;Jourdan;Tools;1;58;63.8
3517;Guillet;Furniture;2;47;50.76
3518;Benoit;Furniture;1;28;31.64
3519;Lambert;Computing;1;79;85.32
3520;Schmitt;Tools;5;72;82.8
3521;Fernandez;Games;5;51;54.06
3522;Brun;Computing;3;80;85.6
3523;Teixeira;Tools;4;61;65.27
3524;Dumas;Computing;6;88;98.56
3525;Weber;Cooking;5;30;31.8
3526;Dufour;Tools;4;69;74.52
3527;Caron;Cooking;1;12;12.6
3528;Wagner;Computing;3;62;70.06
3529;Marie;Furniture;4;43;49.45
3530;Lemaitre;Tools;4;48;53.28
3531;Buisson;Tools;2;71;77.39
3532;Berger;Computing;3;30;34.5
3533;Begue;Computing;4;40;42.4
3534;Leclerc;Games;5;23;25.53
3535;Cousin;Cooking;4;38;42.56
3536;Bazin;Computing;3;65;69.55
3537;Albert;Games;3;65;74.1
3538;Tessier;UNKNOWN;2;65;74.1
3539;Lemoine;Cooking;5;67;70.35
3540;Ribeiro;Computing;3;50;55.5
3541;Roussel;Computing;5;10;10.5
3542;Girard;Cooking;1;81;85.86
3543;Barbe;Tools;1;22;23.98
3544;Gallet;Cooking;1;98;103.88
3545;Gregoire;Games;1;59;67.26
3546;Ribeiro;Tools;6;63;69.93
3547;Dumont;Tools;3;19;20.52
3548;Normand;Cooking;3;29;31.9
3549;Techer;UNKNOWN;6;27;30.78
3550;Legrand;Games;4;83;88.81
3551;Remy;Games;6;28;29.4
3552;Gros;UNKNOWN;6;93;98.58
3553;Ramos;Cooking;3;98;103.88
3554;Delattre;UNKNOWN;3;39;42.51
3555;Fabre;UNKNOWN;6;26;28.34
3556;Picard;UNKNOWN;1;86;92.88
3557;Breton;Tools;4;11;12.43
3558;Bonnin;Games;1;90;100.8
3559;Petit;Games;5;47;53.58
3560;Pasquier;Furniture;3;37;38.85
3561;Collin;Games;5;52;59.28
3562;Diaz;UNKNOWN;4;69;76.59
3563;Torres;Computing;4;65;71.5
3564;Jourdan;Cooking;1;84;95.76
3565;Georges;Tools;6;60;69.0
3566;Humbert;Cooking;5;90;101.7
3567;Bruneau;Games;4;86;94.6
3568;Masson;Furniture;1;41;46.33
3569;Rossi;Furniture;6;13;13.78
3570;Girard;Furniture;4;45;49.95
3571;Alves;Furniture;5;91;102.83
3572;Barbe;Tools;3;26;29.64
3573;Berthelot;Computing;4;81;85.86
3574;Bousquet;Games;1;59;64.31
3575;Fischer;Tools;1;95;102.6
3576;Marion;Cooking;1;97;108.64
3577;Lemonnier;Games;1;22;23.1
3578;Ledoux;Cooking;6;32;34.56
3579;Richard;Tools;2;93;100.44
3580;Bourdon;UNKNOWN;2;18;20.52
3581;Dupuis;UNKNOWN;1;53;56.71
3582;Samson;Cooking;5;93;105.09
3583;Aubry;UNKNOWN;3;85;91.8
3584;Foucher;Cooking;2;66;69.3
3585;Martinez;Tools;5;68;74.8
3586;Lecomte;Computing;2;19;20.52
3587;Barbier;Tools;4;73;79.57
3588;Allain;Tools;6;19;20.71
3589;Allain;Tools;3;81;85.86
3590;Vidal;UNKNOWN;6;18;20.52
3591;Delaunay;Tools;6;33;36.3
3592;Diallo;Games;1;18;19.8
3593;Lucas;Cooking;5;43;48.16
3594;Robert;Tools;4;66;73.26
3595;Lelievre;Games;3;65;73.45
3596;Pineau;Games;4;16;17.28
3597;Martineau;Cooking;6;62;69.44
3598;Maillot;Cooking;1;68;75.48
3599;Carpentier;Tools;6;79;83.74
3600;Merle;Computing;2;59;66.67
3601;Chretien;UNKNOWN;4;20;23.0
3602;Collet;UNKNOWN;6;41;43.46
3603;Deschamps;Games;1;58;61.48
3604;Blanchard;Tools;2;21;23.73
3605;Delaunay;Cooking;1;22;24.86
3606;Begue;Cooking;2;42;45.36
3607;Navarro;UNKNOWN;1;64;69.12
3608;Bouvier;Games;6;52;56.16
3609;Vasseur;Games;2;70;79.1
3610;Bertrand;Games;5;41;45.92
3611;Gilles;Computing;2;68;72.08
3612;Payet;Cooking;2;69;77.97
3613;Rossi;Cooking;4;64;69.12
3614;Teixeira;Furniture;6;35;37.1
3615;Normand;Computing;3;70;76.3
3616;Maillard;UNKNOWN;4;70;73.5
3617;Dupre;UNKNOWN;1;74;82.14
3618;Bernier;Computing;3;51;57.63
3619;Remy;Cooking;6;91;104.65
3620;Caron;Cooking;2;93;103.23
3621;Martin;Furniture;3;47;50.76
3622;Renaud;Computing;3;70;79.1
3623;Lacroix;Computing;5;73;78.11
3624;Michel;Furniture;5;18;20.52
3625;Lucas;Games;1;94;108.1
3626;Roy;Games;5;12;13.32
3627;Marchand;Computing;6;85;89.25
3628;Huet;Tools;5;75;83.25
3629;Payet;Computing;3;16;18.08
3630;Le Roux;Computing;1;48;52.32
3631;Maillard;Tools;4;18;20.16
3632;Allard;Computing;4;32;36.16
3633;Ledoux;UNKNOWN;4;73;80.3
3634;Coulon;Furniture;5;16;18.4
3635;Dumas;Games;5;21;23.52
3636;Gallet;UNKNOWN;3;66;71.94
3637;Thierry;Furniture;3;33;36.3
3638;Jacob;Furniture;3;74;78.44
3639;Cohen;Games;3;43;49.019999999999996
3640;Goncalves;Tools;4;13;14.43
3641;Carlier;Games;1;82;89.38
3642;Remy;UNKNOWN;6;28;32.2
3643;Barre;UNKNOWN;2;25;27.5
3644;Ferreira;Computing;2;92;103.03999999999999
3645;Dubois;Furniture;4;30;32.4
3646;Lefevre;Tools;5;41;46.33
3647;Georges;UNKNOWN;4;90;96.3
3648;Barre;Furniture;3;61;70.15
3649;Bousquet;UNKNOWN;3;79;90.06
3650;Loiseau;Cooking;6;20;21.4
3651;Leduc;Cooking;3;65;71.5
3652;Perrin;Cooking;3;28;31.92
3653;Diaz;Games;5;47;51.7
3654;Laporte;Cooking;6;65;69.55
3655;Auger;Furniture;2;65;68.25
3656;Fernandes;Tools;2;29;33.35
3657;Lefort;Tools;2;85;93.5
3658;Besson;Furniture;4;58;64.38
3659;Allard;Games;1;43;46.44
3660;Dos Santos;Computing;3;12;13.56
3661;Millet;Computing;4;93;99.51
3662;Seguin;Tools;3;16;16.96
3663;Fouquet;Games;5;18;20.52
3664;Moreno;UNKNOWN;2;56;60.480000000000004
3665;Potier;Games;1;81;85.86
3666;Pottier;Cooking;2;53;60.95
3667;Chevalier;Tools;1;76;83.6
3668;Pelletier;Computing;5;70;78.4
3669;Besnard;UNKNOWN;5;19;21.09
3670;Faivre;Games;3;39;41.34
3671;Poulain;Cooking;1;14;16.1
3672;Lecomte;Computing;5;91;96.46
3673;Roux;Furniture;2;40;45.6
3674;Pasquier;Tools;3;17;18.53
3675;Chevalier;Tools;2;17;18.19
3676;Chretien;Computing;6;86;94.6
3677;Leleu;Tools;5;72;76.32
3678;Royer;Games;3;24;26.16
3679;Peltier;UNKNOWN;4;52;59.28
3680;Lesage;Furniture;5;47;52.64
3681;Aubry;Cooking;6;32;36.480000000000004
3682;Thierry;Games;1;63;71.82
3683;Garnier;Games;3;72;79.92
3684;Faure;Games;3;46;49.68
3685;Germain;Cooking;3;88;100.32
3686;Lemaire;Furniture;5;71;79.52
3687;Gaudin;Tools;6;94;105.28
3688;Besson;Games;5;28;30.8
3689;Boulay;Computing;4;52;57.72
3690;Bertrand;Furniture;5;67;71.02
3691;Vallet;UNKNOWN;5;34;38.76
3692;Traore;Games;4;35;38.5
3693;Gay;Furniture;3;56;58.8
3694;Martineau;Computing;2;39;43.29
3695;Cohen;UNKNOWN;3;23;26.45
3696;Guillot;UNKNOWN;6;85;92.65
3697;Diaz;Furniture;4;16;17.28
3698;Vallee;Tools;6;83;90.47
3699;Weiss;Games;3;21;22.26
3700;Gilles;Furniture;5;61;70.15
3701;Joly;Furniture;6;73;77.38
3702;Leger;Games;4;94;102.46000000000001
3703;Launay;Games;6;69;77.97
3704;Didier;Cooking;2;34;38.76
3705;Vincent;UNKNOWN;3;99;111.87
3706;Launay;Games;5;20;21.6
3707;Klein;Cooking;6;70;76.3
3708;Legendre;UNKNOWN;6;53;58.3
3709;Marechal;UNKNOWN;3;53;60.42
3710;Evrard;UNKNOWN;6;11;12.32
3711;Ruiz;UNKNOWN;2;14;15.96
3712;Maillot;Games;1;14;15.4
3713;Carlier;Games;6;67;75.03999999999999
3714;Rey;Games;1;39;40.95
3715;Girard;UNKNOWN;2;67;77.05
3716;Chauvin;Games;3;42;48.3
3717;Guichard;Games;2;40;46.0
3718;Launay;Games;5;37;39.96
3719;Lacombe;Tools;5;12;12.96
3720;Buisson;Furniture;6;37;42.55
3721;Remy;Tools;2;71;79.52
3722;Leroy;Tools;1;54;61.019999999999996
3723;Toussaint;Computing;5;60;66.0
3724;Techer;Tools;2;67;75.03999999999999
3725;Techer;Games;5;55;62.15
3726;Leclercq;Computing;3;59;61.95
3727;De Oliveira;UNKNOWN;2;90;94.5
3728;Coulon;Furniture;3;10;11.0
3729;Gerard;Computing;1;63;71.19
3730;Joubert;UNKNOWN;2;19;19.95
3731;Lecomte;Cooking;4;72;77.76
3732;Schneider;Tools;1;91;99.19
3733;Couturier;Computing;3;61;68.32
3734;Bouchet;Games;3;57;61.56
3735;Royer;Cooking;4;98;109.76
3736;Navarro;Cooking;2;49;53.9
3737;Boulay;Cooking;4;15;16.65
3738;Besson;Computing;3;48;52.32
3739;Gautier;Games;4;97;110.58
3740;Raymond;UNKNOWN;5;46;48.3
3741;Perrot;Furniture;4;42;45.78
3742;Ramos;Furniture;4;38;42.18
3743;Colas;Tools;2;86;96.32
3744;Leger;UNKNOWN;3;97;101.85
3745;Hebert;UNKNOWN;6;80;90.4
3746;Jacques;Furniture;4;70;73.5
3747;Marchand;Furniture;1;78;87.36
3748;Meunier;Games;5;11;11.66
3749;Launay;Games;1;83;94.62
3750;Remy;Tools;3;56;59.36
3751;Lombard;Furniture;6;34;36.38
3752;Lemaire;Tools;6;94;108.1
3753;Couturier;Computing;3;83;92.13
3754;Baron;Games;3;20;22.4
3755;Benoit;Furniture;5;36;41.04
3756;Techer;Computing;5;71;76.68
3757;Gregoire;Cooking;6;75;84.0
3758;Gaillard;Games;6;17;19.38
3759;Pires;Games;1;79;88.48
3760;Verdier;UNKNOWN;3;64;69.12
3761;Ribeiro;Tools;6;51;56.61
3762;Regnier;Computing;2;16;16.96
3763;Ollivier;Cooking;6;16;17.12
3764;Vallee;Computing;5;56;61.6
3765;Charpentier;Tools;3;61;65.88
3766;Bonnet;UNKNOWN;5;23;25.3
3767;Lambert;UNKNOWN;1;57;62.7
3768;Potier;UNKNOWN;5;34;37.06
3769;Pinto;Furniture;6;53;59.89
3770;Lelievre;Computing;5;20;23.0
3771;Langlois;Furniture;5;57;65.55
3772;Ribeiro;Computing;2;86;98.9
3773;Blin;Tools;5;65;74.75
3774;Chauveau;UNKNOWN;6;42;47.88
3775;Buisson;Computing;5;52;54.6
3776;Baudry;Games;1;78;86.58
3777;Olivier;Computing;3;71;78.81
3778;Langlois;Cooking;2;87;93.09
3779;Caron;UNKNOWN;5;73;81.03
3780;Verdier;Furniture;1;98;109.76
3781;Mahe;Cooking;4;50;54.5
3782;Benoit;Games;1;40;44.8
3783;Verdier;Cooking;4;87;98.31
3784;Guillet;Furniture;6;12;13.2
3785;Hoareau;Tools;5;24;25.44
3786;Breton;UNKNOWN;6;59;67.26
3787;Marin;UNKNOWN;4;88;95.04
3788;Delmas;Computing;4;15;16.65
3789;Blanchet;Computing;1;27;29.7
3790;Fontaine;UNKNOWN;6;36;39.6
3791;Martins;Computing;1;75;84.75
3792;Francois;Furniture;1;40;42.8
3793;Dumas;Cooking;5;62;70.06
3794;Lopez;Games;3;30;34.2
3795;Hebert;Cooking;2;68;71.4
3796;Hernandez;Cooking;4;75;78.75
3797;Martins;Cooking;1;97;101.85
3798;Gomez;Furniture;3;15;17.25
3799;Chauvet;Tools;1;97;104.76
3800;Riou;Computing;6;93;101.37
3801;Mendes;Computing;5;60;66.6
3802;Julien;Games;4;22;23.98
3803;Menard;Games;3;70;78.4
3804;Boyer;Computing;3;57;60.99
3805;Garcia;Computing;1;46;51.980000000000004
3806;Carre;Tools;6;56;59.36
3807;Breton;Tools;5;57;61.56
3808;Robin;Tools;1;43;46.01
3809;Cousin;UNKNOWN;4;10;10.7
3810;Lagarde;Furniture;4;11;12.1
3811;Germain;Tools;6;34;39.1
3812;Mathieu;Furniture;2;37;40.33
3813;Chevalier;Cooking;6;79;89.27
3814;Evrard;Cooking;5;14;15.96
3815;Cohen;Tools;1;77;88.55
3816;Letellier;Tools;4;69;75.21
3817;Gilbert;Furniture;4;81;93.15
3818;Noel;UNKNOWN;1;87;91.35
3819;Wagner;Tools;3;53;60.95
3820;Baron;Tools;2;73;76.65
3821;Julien;Tools;4;98;111.72
3822;Benard;Cooking;4;20;22.6
3823;Perez;Cooking;1;77;87.78
3824;Ferrand;UNKNOWN;6;30;33.0
3825;Bailly;UNKNOWN;6;28;30.8
3826;Weiss;UNKNOWN;5;82;89.38
3827;Masson;Games;5;48;52.32
3828;Pereira;Tools;4;32;35.2
3829;Bouvier;Tools;3;73;80.3
3830;Gilles;UNKNOWN;1;23;25.53
3831;Pasquier;Tools;4;24;27.6
3832;Faure;Games;3;47;49.35
3833;Germain;Games;2;99;112.86
3834;Regnier;Cooking;2;89;102.35
3835;Torres;Games;1;38;41.04
3836;Gilles;Tools;4;12;13.8
3837;Launay;Furniture;6;61;64.66
3838;Gaillard;UNKNOWN;2;31;35.34
3839;Lefebvre;Cooking;4;43;45.58
3840;Jacquot;Furniture;5;62;65.72
3841;Navarro;Furniture;2;19;20.9
3842;Barbier;UNKNOWN;6;81;85.86
3843;Hernandez;Computing;1;92;101.2
3844;Richard;Tools;1;52;57.72
3845;Petitjean;Cooking;1;18;19.98
3846;Georges;UNKNOWN;3;66;71.28
3847;Evrard;Cooking;3;57;61.56
3848;Meunier;Tools;6;89;97.9
3849;Delaunay;Tools;6;26;28.6
3850;Hoarau;Games;4;45;49.05
3851;Gauthier;Tools;5;61;65.27
3852;Devaux;Cooking;6;38;40.66
3853;Alves;Tools;3;16;16.8
3854;Bruneau;Games;5;85;96.9
3855;Diaz;Cooking;3;44;47.52
3856;De Sousa;Computing;2;18;19.08
3857;Raymond;UNKNOWN;5;93;106.95
3858;Monnier;Computing;2;65;74.75
3859;Fischer;Cooking;5;73;78.84
3860;Allard;Games;2;46;49.22
3861;Leroy;Computing;2;19;19.95
3862;Michel;UNKNOWN;1;26;27.56
3863;Brunel;Tools;5;61;67.71
3864;Imbert;Cooking;1;43;48.16
3865;Fleury;Tools;1;88;99.44
3866;Perrier;Computing;3;19;20.71
3867;Renaud;Tools;4;46;48.76
3868;Pires;Computing;5;48;50.88
3869;Roche;Games;5;31;34.41
3870;Charrier;Games;5;61;64.05
3871;Deschamps;Tools;3;24;25.68
3872;Baron;Tools;4;72;78.48
3873;Albert;Furniture;5;42;44.1
3874;Etienne;Games;4;25;28.5
3875;Lebreton;UNKNOWN;2;44;50.6
3876;Payet;Computing;6;66;73.26
3877;Giraud;Furniture;6;91;95.55
3878;Martin;Furniture;2;13;14.82
3879;Simon;Computing;3;65;70.2
3880;Parent;Tools;4;50;55.5
3881;Gilbert;Computing;5;74;78.44
3882;Gimenez;UNKNOWN;6;53;58.83
3883;Couturier;Tools;1;67;71.69
3884;Lagarde;Games;1;73;79.57
3885;Fontaine;Computing;6;19;21.28
3886;Fischer;UNKNOWN;1;24;26.88
3887;Pires;Computing;4;45;50.4
3888;Begue;Computing;2;94;102.46000000000001
3889;Valentin;Cooking;1;31;34.1
3890;Denis;Furniture;6;81;93.15
3891;Thibault;Furniture;3;10;11.4
3892;Roger;Computing;5;62;68.82
3893;Leblanc;Cooking;2;58;62.06
3894;Marin;Cooking;4;45;47.25
3895;Noel;UNKNOWN;6;59;64.31
3896;Voisin;Games;6;11;11.66
3897;Marion;Computing;2;67;77.05
3898;Ferreira;UNKNOWN;4;41;47.15
3899;Guillot;Tools;5;12;12.96
3900;Adam;Tools;4;84;91.56
3901;Lefort;Tools;5;91;96.46
3902;Da Costa;Computing;1;52;56.16
3903;Barbier;Computing;4;45;49.95
3904;Pascal;Computing;2;38;42.94
3905;Raynaud;Tools;3;50;56.5
3906;Humbert;Computing;5;21;22.05
3907;Mathieu;UNKNOWN;6;60;64.2
3908;Lecomte;Computing;5;17;18.02
3909;Colin;Tools;4;98;104.86
3910;Jean;Games;2;98;110.74
3911;Charles;UNKNOWN;5;35;38.5
3912;Sauvage;Furniture;6;28;32.2
3913;Ramos;Tools;5;17;19.21
3914;Clement;Cooking;2;86;92.02
3915;Petit;Games;5;84;91.56
3916;Cordier;Furniture;5;47;51.7
3917;Fleury;UNKNOWN;6;90;99.0
3918;Deschamps;UNKNOWN;4;54;58.32
3919;Lacroix;Tools;5;91;98.28
3920;Lacroix;Tools;6;66;73.92
3921;Guillon;Games;5;40;45.2
3922;Hubert;Games;5;27;29.7
3923;Georges;Furniture;2;45;48.6
3924;Levy;Computing;1;14;15.96
3925;Rolland;UNKNOWN;3;95;109.25
3926;Muller;Cooking;2;97;108.64
3927;Brunel;Computing;2;87;100.05
3928;Daniel;Cooking;5;62;65.1
3929;Hernandez;UNKNOWN;2;29;30.45
3930;Bonneau;Furniture;6;86;92.88
3931;Petitjean;Games;5;83;94.62
3932;Hardy;Games;2;84;90.72
3933;Bouvier;Tools;3;66;71.94
3934;Didier;Games;3;68;71.4
3935;Techer;Furniture;6;57;64.41
3936;Delahaye;Cooking;3;66;69.3
3937;Aubert;UNKNOWN;2;37;41.44
3938;Legros;Furniture;3;39;43.29
3939;Guillot;Games;4;62;69.44
3940;Blot;Computing;2;31;33.17
3941;Teixeira;Games;4;46;51.980000000000004
3942;Letellier;Games;5;55;62.7
3943;Pereira;Games;1;71;78.81
3944;Rousseau;Cooking;4;59;67.26
3945;Marechal;Tools;1;91;101.92
3946;Faure;Games;1;27;28.35
3947;Lopes;Games;6;58;61.48
3948;Loiseau;Cooking;6;89;98.78999999999999
3949;Gomez;Furniture;3;27;29.43
3950;Lucas;UNKNOWN;4;60;63.0
3951;Antoine;Games;1;27;31.05
3952;Hamon;UNKNOWN;5;26;27.82
3953;Gaudin;Cooking;2;29;32.48
3954;Duhamel;Furniture;3;49;54.88
3955;Perrin;Games;4;18;20.34
3956;Blanchard;Furniture;5;70;77.0
3957;Auger;Computing;6;59;66.08
3958;Bernard;UNKNOWN;1;21;23.94
3959;Regnier;Furniture;2;45;47.25
3960;Godard;Games;2;54;61.56
3961;Traore;UNKNOWN;6;64;70.4
3962;Bourdon;Furniture;6;12;13.56
3963;Fabre;Cooking;3;53;60.42
3964;Tanguy;Games;3;87;100.05
3965;Bourgeois;Tools;1;79;84.53
3966;Leblanc;UNKNOWN;2;76;86.64
3967;Lambert;Cooking;4;76;82.08
3968;Legros;Games;4;63;68.67
3969;Allard;Cooking;4;77;82.39
3970;Etienne;Cooking;6;77;83.16
3971;Nguyen;Cooking;2;51;58.14
3972;Lemaitre;Cooking;5;69;76.59
3973;Pons;Furniture;1;22;24.86
3974;Louis;Tools;3;72;82.8
3975;Legros;UNKNOWN;1;63;66.78
3976;Leleu;Tools;2;67;75.03999999999999
3977;Pasquier;UNKNOWN;2;89;97.01
3978;Carre;Computing;2;45;51.3
3979;Perret;Cooking;3;46;51.06
3980;Gimenez;UNKNOWN;5;37;42.18
3981;Roux;Tools;2;76;86.64
3982;Lecoq;UNKNOWN;5;39;42.9
3983;Nicolas;Cooking;2;31;33.48
3984;Jacquet;Games;1;61;65.27
3985;Leclerc;Tools;5;40;42.8
3986;Vidal;Furniture;3;37;42.18
3987;Lejeune;Computing;2;46;50.14
3988;Delattre;Cooking;2;25;28.75
3989;Pascal;Computing;1;38;41.42
3990;Carre;UNKNOWN;2;58;64.96
3991;Bonnet;Games;5;62;68.82
3992;Seguin;Furniture;2;46;52.9
3993;Marin;Games;1;76;80.56
3994;Tanguy;Computing;4;73;79.57
3995;Remy;Furniture;5;32;35.52
3996;Guyot;Cooking;3;95;108.3
3997;Ribeiro;Games;1;46;49.68
3998;Pelletier;UNKNOWN;5;10;11.3
3999;Loiseau;Games;2;76;85.12
4000;Roger;UNKNOWN;2;79;89.27
4001;Maillet;Tools;3;41;44.28
4002;Besnard;UNKNOWN;1;16;17.44
4003;Pinto;Games;2;98;109.76
4004;Bodin;Computing;3;93;103.23
4005;Dubois;Games;1;51;55.08
4006;Marchal;Tools;2;49;54.88
4007;Delannoy;Furniture;3;70;80.5
4008;Gilbert;Cooking;5;20;22.4
4009;Guibert;Tools;6;84;95.76
4010;Lebreton;Tools;2;94;101.52
4011;Antoine;UNKNOWN;2;46;52.9
4012;Grenier;Games;5;33;37.95
4013;Neveu;UNKNOWN;2;61;68.32
4014;Vincent;Computing;1;50;54.5
4015;Mercier;Tools;3;93;97.65
4016;Poulain;Tools;6;50;52.5
4017;Leleu;Cooking;2;10;10.7
4018;Pruvost;Cooking;5;11;12.21
4019;Brunet;Tools;1;57;59.85
4020;Launay;UNKNOWN;6;57;64.41
4021;Bernier;UNKNOWN;2;43;45.15
4022;Bouchet;UNKNOWN;6;93;97.65
4023;Grondin;Furniture;3;82;92.66
4024;De Oliveira;Computing;1;61;65.88
4025;Grondin;UNKNOWN;3;60;69.0
4026;Thomas;Furniture;5;26;29.64
4027;Becker;Cooking;5;95;103.55
4028;De Oliveira;Games;6;71;76.68
4029;Grenier;UNKNOWN;2;32;35.84
4030;Ruiz;Computing;1;68;76.84
4031;Michel;Tools;4;36;41.4
4032;Sanchez;UNKNOWN;5;54;61.019999999999996
4033;Garcia;Tools;2;71;78.1
4034;Royer;Tools;2;42;44.1
4035;Bernier;UNKNOWN;6;59;62.54
4036;Bodin;Tools;4;58;61.48
4037;Goncalves;Computing;1;59;66.08
4038;De Oliveira;Computing;5;33;37.95
4039;Leclercq;UNKNOWN;6;98;111.72
4040;Devaux;Cooking;5;91;100.1
4041;Marchand;Computing;2;83;89.64
4042;Mallet;Cooking;6;56;63.28
4043;Fouquet;Cooking;5;47;53.11
4044;Bertin;Furniture;5;76;84.36
4045;Dubois;Furniture;6;17;18.87
4046;Millet;Tools;1;15;16.05
4047;Hernandez;Tools;1;13;14.04
4048;Pottier;Furniture;1;65;68.25
4049;Raymond;Games;6;74;83.62
4050;Godard;Cooking;1;28;29.4
4051;Vincent;UNKNOWN;1;72;77.04
4052;Chevallier;Tools;5;95;109.25
4053;Delattre;Computing;2;54;61.019999999999996
4054;Poirier;UNKNOWN;5;40;45.6
4055;Schneider;Computing;4;59;63.13
